location_id,datetime,geometry
0000077,2020-04-14T05:58:44.000000Z,"POLYGON ((2.4337698366251206 48.225718933672525, 2.4337698366251206 48.249204494653696, 2.3986017808572844 48.249204494653696, 2.3986017808572844 48.225718933672525, 2.4337698366251206 48.225718933672525))"
0000077,2020-01-17T17:39:34.000000Z,"POLYGON ((2.4337698366251206 48.225718933672525, 2.4337698366251206 48.249204494653696, 2.3986017808572844 48.249204494653696, 2.3986017808572844 48.225718933672525, 2.4337698366251206 48.225718933672525))"
0000077,2020-07-15T17:39:39.000000Z,"POLYGON ((2.4337705850090106 48.225718933672525, 2.4337705850090106 48.249204494653696, 2.398734244805848 48.249204494653696, 2.398734244805848 48.225718933672525, 2.4337705850090106 48.225718933672525))"
0000078,2021-05-13T14:50:50.000000Z,"POLYGON ((48.10440475793776 30.319764279987794, 48.10440475793776 30.342903190129576, 48.077767227560564 30.342903190129576, 48.077767227560564 30.319764279987794, 48.10440475793776 30.319764279987794))"
0000078,2021-02-06T14:50:48.000000Z,"POLYGON ((48.104403449978214 30.319764279987794, 48.104403449978214 30.342903190129576, 48.077667262081114 30.342903190129576, 48.077667262081114 30.319764279987794, 48.104403449978214 30.319764279987794))"
0000078,2021-08-13T07:26:21.000000Z,"POLYGON ((48.10386626043219 30.320215570788434, 48.10386626043219 30.34245189932894, 48.07771129401112 30.34245189932894, 48.07771129401112 30.320215570788434, 48.10386626043219 30.320215570788434))"
0000078,2020-11-10T02:47:10.000000Z,"POLYGON ((48.10440475793776 30.319850477326018, 48.10440475793776 30.342904317945216, 48.077767227560564 30.342904317945216, 48.077767227560564 30.319850477326018, 48.10440475793776 30.319850477326018))"
0000078,2020-11-01T07:30:49.000000Z,"POLYGON ((48.10386626043219 30.320215570788434, 48.10386626043219 30.34245189932894, 48.07771129401112 30.34245189932894, 48.07771129401112 30.320215570788434, 48.10386626043219 30.320215570788434))"
0000078,2021-05-10T07:26:19.000000Z,"POLYGON ((48.10386626043219 30.320215570788434, 48.10386626043219 30.34245189932894, 48.07771129401112 30.34245189932894, 48.07771129401112 30.320215570788434, 48.10386626043219 30.320215570788434))"
0000078,2021-08-13T02:47:14.000000Z,"POLYGON ((48.10440475793776 30.319764279987794, 48.10440475793776 30.342903190129576, 48.077767227560564 30.342903190129576, 48.077767227560564 30.319764279987794, 48.10440475793776 30.319764279987794))"
0000078,2021-02-09T07:30:09.000000Z,"POLYGON ((48.10386626043219 30.320215570788434, 48.10386626043219 30.34245189932894, 48.07771129401112 30.34245189932894, 48.07771129401112 30.320215570788434, 48.10386626043219 30.320215570788434))"
0000079,2021-03-06T15:56:24.000000Z,"POLYGON ((30.672527580714075 28.556167389558652, 30.672527580714075 28.579391999330078, 30.64615439407952 28.579391999330078, 30.64615439407952 28.556167389558652, 30.672527580714075 28.556167389558652))"
0000079,2020-09-01T15:55:34.000000Z,"POLYGON ((30.672428977259557 28.556080235135646, 30.672428977259557 28.579391181746374, 30.64615346909402 28.579391181746374, 30.64615346909402 28.556080235135646, 30.672428977259557 28.556080235135646))"
0000079,2020-11-30T15:56:27.000000Z,"POLYGON ((30.672527580714075 28.556080235135646, 30.672527580714075 28.579391181746374, 30.64615439407952 28.579391181746374, 30.64615439407952 28.556080235135646, 30.672527580714075 28.556080235135646))"
0000079,2020-06-03T15:56:22.000000Z,"POLYGON ((30.672527580714075 28.556080235135646, 30.672527580714075 28.579391181746374, 30.64615439407952 28.579391181746374, 30.64615439407952 28.556080235135646, 30.672527580714075 28.556080235135646))"
0000079,2020-08-31T08:26:09.000000Z,"POLYGON ((30.672478741479566 28.556123403555297, 30.672478741479566 28.579348013326726, 30.64620323331403 28.579348013326726, 30.64620323331403 28.556123403555297, 30.672478741479566 28.556123403555297))"
0000079,2020-12-04T08:33:31.000000Z,"POLYGON ((30.672478741479566 28.556123403555297, 30.672478741479566 28.579348013326726, 30.64620323331403 28.579348013326726, 30.64620323331403 28.556123403555297, 30.672478741479566 28.556123403555297))"
0000079,2021-02-27T08:28:09.000000Z,"POLYGON ((30.672478741479566 28.556123403555297, 30.672478741479566 28.579348013326726, 30.64620323331403 28.579348013326726, 30.64620323331403 28.556123403555297, 30.672478741479566 28.556123403555297))"
0000079,2020-06-02T08:26:09.000000Z,"POLYGON ((30.672478741479566 28.556123403555297, 30.672478741479566 28.579348013326726, 30.64620323331403 28.579348013326726, 30.64620323331403 28.556123403555297, 30.672478741479566 28.556123403555297))"
0000080,2020-04-03T18:29:19.000000Z,"POLYGON ((-118.20633176312636 33.98665933078904, -118.20633176312636 34.00988394068068, -118.23356140549733 34.00988394068068, -118.23356140549733 33.98665933078904, -118.20633176312636 33.98665933078904))"
0000080,2020-07-12T18:29:19.000000Z,"POLYGON ((-118.20633176312636 33.98665933078904, -118.20633176312636 34.00988394068068, -118.23356140549733 34.00988394068068, -118.23356140549733 33.98665933078904, -118.20633176312636 33.98665933078904))"
0000080,2020-09-30T18:31:09.000000Z,"POLYGON ((-118.20633176312636 33.98665933078904, -118.20633176312636 34.00988394068068, -118.23356140549733 34.00988394068068, -118.23356140549733 33.98665933078904, -118.20633176312636 33.98665933078904))"
0000080,2020-04-23T18:29:09.000000Z,"POLYGON ((-118.20633176312636 33.98665933078904, -118.20633176312636 34.00988394068068, -118.23356140549733 34.00988394068068, -118.23356140549733 33.98665933078904, -118.20633176312636 33.98665933078904))"
0000080,2020-10-15T18:33:41.000000Z,"POLYGON ((-118.20633176312636 33.98665933078904, -118.20633176312636 34.00988394068068, -118.23356140549733 34.00988394068068, -118.23356140549733 33.98665933078904, -118.20633176312636 33.98665933078904))"
0000080,2021-01-18T18:37:09.000000Z,"POLYGON ((-118.20633176312636 33.98665933078904, -118.20633176312636 34.00988394068068, -118.23356140549733 34.00988394068068, -118.23356140549733 33.98665933078904, -118.20633176312636 33.98665933078904))"
0000080,2020-10-20T13:51:53.000000Z,"POLYGON ((-118.20556340881532 33.986616986054244, -118.20556340881532 34.01001491393015, -118.23371090429993 34.01001491393015, -118.23371090429993 33.986616986054244, -118.20556340881532 33.986616986054244))"
0000080,2021-01-24T13:51:50.000000Z,"POLYGON ((-118.20556340881532 33.986616986054244, -118.20556340881532 34.01001491393015, -118.23371090429993 34.01001491393015, -118.23371090429993 33.986616986054244, -118.20556340881532 33.986616986054244))"
0000080,2020-04-23T13:51:44.000000Z,"POLYGON ((-118.20556340881532 33.986616986054244, -118.20556340881532 34.01001491393015, -118.23371090429993 34.01001491393015, -118.23371090429993 33.986616986054244, -118.20556340881532 33.986616986054244))"
0000080,2020-07-22T13:52:38.000000Z,"POLYGON ((-118.20556340881532 33.98652885545257, -118.20556340881532 34.01001441601715, -118.23371090429993 34.01001441601715, -118.23371090429993 33.98652885545257, -118.20556340881532 33.98652885545257))"
0000081,2020-04-25T12:49:05.000000Z,"POLYGON ((-102.8761292210936 25.653885629711393, -102.8761292210936 25.677283557406582, -102.901922822965 25.677283557406582, -102.901922822965 25.653885629711393, -102.8761292210936 25.653885629711393))"
0000081,2020-02-01T12:49:04.000000Z,"POLYGON ((-102.87612831307281 25.653885629711393, -102.87612831307281 25.677283557406582, -102.9018260279484 25.677283557406582, -102.9018260279484 25.653885629711393, -102.87612831307281 25.653885629711393))"
0000081,2020-01-28T17:25:51.000000Z,"POLYGON ((-102.87673880308776 25.65443859457046, -102.87673880308776 25.67715832146289, -102.9017847643252 25.67715832146289, -102.9017847643252 25.65443859457046, -102.87673880308776 25.65443859457046))"
0000081,2020-05-02T17:18:49.000000Z,"POLYGON ((-102.87673880308776 25.65443859457046, -102.87673880308776 25.67715832146289, -102.9017847643252 25.67715832146289, -102.9017847643252 25.65443859457046, -102.87673880308776 25.65443859457046))"
0000081,2020-08-05T17:19:01.000000Z,"POLYGON ((-102.87673880308776 25.65443859457046, -102.87673880308776 25.67715832146289, -102.9017847643252 25.67715832146289, -102.9017847643252 25.65443859457046, -102.87673880308776 25.65443859457046))"
0000081,2020-11-03T17:25:11.000000Z,"POLYGON ((-102.87673880308776 25.65443859457046, -102.87673880308776 25.67715832146289, -102.9017847643252 25.67715832146289, -102.9017847643252 25.65443859457046, -102.87673880308776 25.65443859457046))"
0000081,2020-07-30T12:49:10.000000Z,"POLYGON ((-102.8761292210936 25.653885629711393, -102.8761292210936 25.677283557406582, -102.901922822965 25.677283557406582, -102.901922822965 25.653885629711393, -102.8761292210936 25.653885629711393))"
0000081,2020-11-03T12:49:13.000000Z,"POLYGON ((-102.8761292210936 25.653885629711393, -102.8761292210936 25.677283557406582, -102.901922822965 25.677283557406582, -102.901922822965 25.653885629711393, -102.8761292210936 25.653885629711393))"
0000081,2020-07-11T17:18:59.000000Z,"POLYGON ((-102.87673880308776 25.65443859457046, -102.87673880308776 25.67715832146289, -102.9017847643252 25.67715832146289, -102.9017847643252 25.65443859457046, -102.87673880308776 25.65443859457046))"
0000082,2020-11-23T08:39:03.000000Z,"POLYGON ((-47.7392888699163 -22.96555191429398, -47.7392888699163 -22.942240968582137, -47.76453683531215 -22.942240968582137, -47.76453683531215 -22.96555191429398, -47.7392888699163 -22.96555191429398))"
0000082,2020-08-31T08:39:02.000000Z,"POLYGON ((-47.73928798110373 -22.96555191429398, -47.73928798110373 -22.942240968582137, -47.764442087892164 -22.942240968582137, -47.764442087892164 -22.96555191429398, -47.73928798110373 -22.96555191429398))"
0000082,2020-05-27T08:38:57.000000Z,"POLYGON ((-47.73928798110373 -22.96555191429398, -47.73928798110373 -22.942240968582137, -47.764442087892164 -22.942240968582137, -47.764442087892164 -22.96555191429398, -47.73928798110373 -22.96555191429398))"
0000082,2020-02-21T08:38:53.000000Z,"POLYGON ((-47.73928798110373 -22.96555191429398, -47.73928798110373 -22.942240968582137, -47.764442087892164 -22.942240968582137, -47.764442087892164 -22.96555191429398, -47.73928798110373 -22.96555191429398))"
0000082,2020-11-30T13:22:29.000000Z,"POLYGON ((-47.73988555684553 -22.96499812576978, -47.73988555684553 -22.942278399695557, -47.764401697157446 -22.942278399695557, -47.764401697157446 -22.96499812576978, -47.73988555684553 -22.96499812576978))"
0000082,2020-11-25T13:22:31.000000Z,"POLYGON ((-47.73988555684553 -22.96499812576978, -47.73988555684553 -22.942278399695557, -47.764401697157446 -22.942278399695557, -47.764401697157446 -22.96499812576978, -47.73988555684553 -22.96499812576978))"
0000082,2020-08-27T13:22:41.000000Z,"POLYGON ((-47.73988555684553 -22.96499812576978, -47.73988555684553 -22.942278399695557, -47.764401697157446 -22.942278399695557, -47.764401697157446 -22.96499812576978, -47.73988555684553 -22.96499812576978))"
0000082,2020-05-29T13:22:41.000000Z,"POLYGON ((-47.73988555684553 -22.96499812576978, -47.73988555684553 -22.942278399695557, -47.764401697157446 -22.942278399695557, -47.764401697157446 -22.96499812576978, -47.73988555684553 -22.96499812576978))"
0000082,2020-02-14T13:22:29.000000Z,"POLYGON ((-47.73988555684553 -22.96499812576978, -47.73988555684553 -22.942278399695557, -47.764401697157446 -22.942278399695557, -47.764401697157446 -22.96499812576978, -47.73988555684553 -22.96499812576978))"
0000083,2020-10-18T03:40:07.000000Z,"POLYGON ((28.405364143392735 -13.227707906073714, 28.405364143392735 -13.204045096852484, 28.38121251513129 -13.204045096852484, 28.38121251513129 -13.227707906073714, 28.405364143392735 -13.227707906073714))"
0000083,2020-07-21T08:06:11.000000Z,"POLYGON ((28.40514051720513 -13.227488805988333, 28.40514051720513 -13.204264196937865, 28.381436141318893 -13.204264196937865, 28.381436141318893 -13.227488805988333, 28.40514051720513 -13.227488805988333))"
0000083,2021-04-23T16:33:18.000000Z,"POLYGON ((28.405364143392735 -13.227707906073714, 28.405364143392735 -13.204045096852484, 28.38121251513129 -13.204045096852484, 28.38121251513129 -13.227707906073714, 28.405364143392735 -13.227707906073714))"
0000083,2020-07-21T16:33:17.000000Z,"POLYGON ((28.405273175836413 -13.227618779663384, 28.405273175836413 -13.204044928371557, 28.38121234316993 -13.204044928371557, 28.38121234316993 -13.227618779663384, 28.405273175836413 -13.227618779663384))"
0000083,2020-07-13T07:56:09.000000Z,"POLYGON ((28.40514051720513 -13.227488805988333, 28.40514051720513 -13.204264196937865, 28.381436141318893 -13.204264196937865, 28.381436141318893 -13.227488805988333, 28.40514051720513 -13.227488805988333))"
0000083,2021-01-17T16:33:18.000000Z,"POLYGON ((28.405364143392735 -13.227707906073714, 28.405364143392735 -13.204045096852484, 28.38121251513129 -13.204045096852484, 28.38121251513129 -13.227707906073714, 28.405364143392735 -13.227707906073714))"
0000083,2020-12-23T08:12:49.000000Z,"POLYGON ((28.40514051720513 -13.227488805988333, 28.40514051720513 -13.204264196937865, 28.381436141318893 -13.204264196937865, 28.381436141318893 -13.227488805988333, 28.40514051720513 -13.227488805988333))"
0000083,2021-04-22T08:05:59.000000Z,"POLYGON ((28.40514051720513 -13.227488805988333, 28.40514051720513 -13.204264196937865, 28.381436141318893 -13.204264196937865, 28.381436141318893 -13.227488805988333, 28.40514051720513 -13.227488805988333))"
0000083,2020-10-19T08:09:51.000000Z,"POLYGON ((28.40514051720513 -13.227488805988333, 28.40514051720513 -13.204264196937865, 28.381436141318893 -13.204264196937865, 28.381436141318893 -13.227488805988333, 28.40514051720513 -13.227488805988333))"
0000084,2020-12-23T01:30:49.000000Z,"POLYGON ((137.86251411777704 34.8642555599283, 137.86251411777704 34.886975287016575, 137.835582626372 34.886975287016575, 137.835582626372 34.8642555599283, 137.86251411777704 34.8642555599283))"
0000084,2021-09-24T08:49:41.000000Z,"POLYGON ((137.86295630010164 34.86387398697169, 137.86295630010164 34.88692782769362, 137.83503468033612 34.88692782769362, 137.83503468033612 34.86387398697169, 137.86295630010164 34.86387398697169))"
0000084,2021-03-23T01:26:59.000000Z,"POLYGON ((137.86251411777704 34.8642555599283, 137.86251411777704 34.886975287016575, 137.835582626372 34.886975287016575, 137.835582626372 34.8642555599283, 137.86251411777704 34.8642555599283))"
0000084,2021-06-01T01:26:59.000000Z,"POLYGON ((137.86251411777704 34.8642555599283, 137.86251411777704 34.886975287016575, 137.835582626372 34.886975287016575, 137.835582626372 34.8642555599283, 137.86251411777704 34.8642555599283))"
0000084,2021-09-27T01:37:01.000000Z,"POLYGON ((137.86251411777704 34.8642555599283, 137.86251411777704 34.886975287016575, 137.835582626372 34.886975287016575, 137.835582626372 34.8642555599283, 137.86251411777704 34.8642555599283))"
0000084,2020-12-22T08:49:34.000000Z,"POLYGON ((137.86295630010164 34.86387398697169, 137.86295630010164 34.88692782769362, 137.83503468033612 34.88692782769362, 137.83503468033612 34.86387398697169, 137.86295630010164 34.86387398697169))"
0000084,2021-06-26T20:52:05.000000Z,"POLYGON ((137.86295630010164 34.86387398697169, 137.86295630010164 34.88692782769362, 137.83503468033612 34.88692782769362, 137.83503468033612 34.86387398697169, 137.86295630010164 34.86387398697169))"
0000084,2021-03-22T20:52:00.000000Z,"POLYGON ((137.86295630010164 34.86387398697169, 137.86295630010164 34.88692782769362, 137.83503468033612 34.88692782769362, 137.83503468033612 34.86387398697169, 137.86295630010164 34.86387398697169))"
0000085,2020-10-05T01:07:41.000000Z,"POLYGON ((74.31627521724475 32.881842774722635, 74.31627521724475 32.90541662684229, 74.28837945007463 32.90541662684229, 74.28837945007463 32.881842774722635, 74.31627521724475 32.881842774722635))"
0000085,2021-01-08T13:04:49.000000Z,"POLYGON ((74.31627521724475 32.88184227306592, 74.31627521724475 32.9053278336046, 74.28837945007463 32.9053278336046, 74.28837945007463 32.88184227306592, 74.31627521724475 32.88184227306592))"
0000085,2021-04-10T00:59:30.000000Z,"POLYGON ((74.31627521724475 32.881842774722635, 74.31627521724475 32.90541662684229, 74.28837945007463 32.90541662684229, 74.28837945007463 32.881842774722635, 74.31627521724475 32.881842774722635))"
0000085,2021-07-08T01:07:43.000000Z,"POLYGON ((74.31627521724475 32.881842774722635, 74.31627521724475 32.90541662684229, 74.28837945007463 32.90541662684229, 74.28837945007463 32.881842774722635, 74.31627521724475 32.881842774722635))"
0000085,2021-07-06T05:36:49.000000Z,"POLYGON ((74.31612141482474 32.88197274840225, 74.31612141482474 32.90519735826828, 74.28863891827936 32.90519735826828, 74.28863891827936 32.88197274840225, 74.31612141482474 32.88197274840225))"
0000085,2021-04-10T05:46:39.000000Z,"POLYGON ((74.31612141482474 32.88197274840225, 74.31612141482474 32.90519735826828, 74.28863891827936 32.90519735826828, 74.28863891827936 32.88197274840225, 74.31612141482474 32.88197274840225))"
0000085,2020-12-23T05:42:41.000000Z,"POLYGON ((74.31612141482474 32.88197274840225, 74.31612141482474 32.90519735826828, 74.28863891827936 32.90519735826828, 74.28863891827936 32.88197274840225, 74.31612141482474 32.88197274840225))"
0000085,2020-10-09T05:37:39.000000Z,"POLYGON ((74.31612141482474 32.88197274840225, 74.31612141482474 32.90519735826828, 74.28863891827936 32.90519735826828, 74.28863891827936 32.88197274840225, 74.31612141482474 32.88197274840225))"
0000085,2021-01-07T05:42:19.000000Z,"POLYGON ((74.31612141482474 32.88197274840225, 74.31612141482474 32.90519735826828, 74.28863891827936 32.90519735826828, 74.28863891827936 32.88197274840225, 74.31612141482474 32.88197274840225))"
0000086,2020-07-27T18:29:21.000000Z,"POLYGON ((-118.04989586230411 33.85831409101802, -118.04989586230411 33.88153870090665, -118.07768868756104 33.88153870090665, -118.07768868756104 33.85831409101802, -118.04989586230411 33.85831409101802))"
0000086,2021-01-18T18:37:09.000000Z,"POLYGON ((-118.04989586230411 33.85831409101802, -118.04989586230411 33.88153870090665, -118.07768868756104 33.88153870090665, -118.07768868756104 33.85831409101802, -118.04989586230411 33.85831409101802))"
0000086,2021-01-24T13:51:50.000000Z,"POLYGON ((-118.04973972283638 33.858183615681575, -118.04973972283638 33.881669176243115, -118.07784482702878 33.881669176243115, -118.07784482702878 33.858183615681575, -118.04973972283638 33.858183615681575))"
0000086,2020-10-20T13:51:53.000000Z,"POLYGON ((-118.04974032316755 33.85827174628324, -118.04974032316755 33.881669674156115, -118.07795108564639 33.881669674156115, -118.07795108564639 33.85827174628324, -118.04974032316755 33.85827174628324))"
0000086,2021-04-24T13:52:38.000000Z,"POLYGON ((-118.04974032316755 33.858183615681575, -118.04974032316755 33.881669176243115, -118.07795108564639 33.881669176243115, -118.07795108564639 33.858183615681575, -118.04974032316755 33.858183615681575))"
0000086,2020-07-22T13:52:38.000000Z,"POLYGON ((-118.04973972283638 33.858183615681575, -118.04973972283638 33.881669176243115, -118.07784482702878 33.881669176243115, -118.07784482702878 33.858183615681575, -118.04973972283638 33.858183615681575))"
0000086,2021-04-28T18:29:09.000000Z,"POLYGON ((-118.04989586230411 33.85831409101802, -118.04989586230411 33.88153870090665, -118.07768868756104 33.88153870090665, -118.07768868756104 33.85831409101802, -118.04989586230411 33.85831409101802))"
0000086,2020-10-20T18:34:19.000000Z,"POLYGON ((-118.04989586230411 33.85831409101802, -118.04989586230411 33.88153870090665, -118.07768868756104 33.88153870090665, -118.07768868756104 33.85831409101802, -118.04989586230411 33.85831409101802))"
0000087,2020-07-12T18:29:19.000000Z,"POLYGON ((-118.07505169772958 33.8394574597991, -118.07505169772958 33.862682069687295, -118.10283838638657 33.862682069687295, -118.10283838638657 33.8394574597991, -118.07505169772958 33.8394574597991))"
0000087,2020-04-03T18:29:19.000000Z,"POLYGON ((-118.07505169772958 33.8394574597991, -118.07505169772958 33.862682069687295, -118.10283838638657 33.862682069687295, -118.10283838638657 33.8394574597991, -118.07505169772958 33.8394574597991))"
0000087,2020-04-23T18:29:09.000000Z,"POLYGON ((-118.07505169772958 33.8394574597991, -118.07505169772958 33.862682069687295, -118.10283838638657 33.862682069687295, -118.10283838638657 33.8394574597991, -118.07505169772958 33.8394574597991))"
0000087,2020-10-15T18:33:41.000000Z,"POLYGON ((-118.07505169772958 33.8394574597991, -118.07505169772958 33.862682069687295, -118.10283838638657 33.862682069687295, -118.10283838638657 33.8394574597991, -118.07505169772958 33.8394574597991))"
0000087,2020-09-30T18:31:09.000000Z,"POLYGON ((-118.07505169772958 33.8394574597991, -118.07505169772958 33.862682069687295, -118.10283838638657 33.862682069687295, -118.10283838638657 33.8394574597991, -118.07505169772958 33.8394574597991))"
0000087,2021-01-18T18:37:09.000000Z,"POLYGON ((-118.07505169772958 33.8394574597991, -118.07505169772958 33.862682069687295, -118.10283838638657 33.862682069687295, -118.10283838638657 33.8394574597991, -118.07505169772958 33.8394574597991))"
0000087,2020-07-22T13:52:38.000000Z,"POLYGON ((-118.07489559273712 33.839326984462645, -118.07489559273712 33.862812545023736, -118.10299449137902 33.862812545023736, -118.10299449137902 33.839326984462645, -118.07489559273712 33.839326984462645))"
0000087,2020-04-23T13:51:44.000000Z,"POLYGON ((-118.07489559273712 33.83941511506431, -118.07489559273712 33.86281304293675, -118.10299449137902 33.86281304293675, -118.10299449137902 33.83941511506431, -118.07489559273712 33.83941511506431))"
0000087,2020-10-20T13:51:53.000000Z,"POLYGON ((-118.07489619293574 33.839326984462645, -118.07489619293574 33.862812545023736, -118.10310072653493 33.862812545023736, -118.10310072653493 33.839326984462645, -118.07489619293574 33.839326984462645))"
0000087,2021-01-24T13:51:50.000000Z,"POLYGON ((-118.07489559273712 33.83941511506431, -118.07489559273712 33.86281304293675, -118.10299449137902 33.86281304293675, -118.10299449137902 33.83941511506431, -118.07489559273712 33.83941511506431))"
0000088,2020-06-19T10:00:29.000000Z,"POLYGON ((10.442632936730506 32.95157679295724, 10.442632936730506 32.97429652000164, 10.415726881087103 32.97429652000164, 10.415726881087103 32.95157679295724, 10.442632936730506 32.95157679295724))"
0000088,2020-09-17T10:00:29.000000Z,"POLYGON ((10.442632936730506 32.95157679295724, 10.442632936730506 32.97429652000164, 10.415726881087103 32.97429652000164, 10.415726881087103 32.95157679295724, 10.442632936730506 32.95157679295724))"
0000088,2020-12-16T10:03:29.000000Z,"POLYGON ((10.442632936730506 32.95157679295724, 10.442632936730506 32.97429652000164, 10.415726881087103 32.97429652000164, 10.415726881087103 32.95157679295724, 10.442632936730506 32.95157679295724))"
0000088,2021-03-21T10:00:31.000000Z,"POLYGON ((10.442632936730506 32.95157679295724, 10.442632936730506 32.97429652000164, 10.415726881087103 32.97429652000164, 10.415726881087103 32.95157679295724, 10.442632936730506 32.95157679295724))"
0000088,2021-03-22T05:13:45.000000Z,"POLYGON ((10.44339216021074 32.95102382809447, 10.44339216021074 32.97442175594617, 10.415579158871493 32.97442175594617, 10.415579158871493 32.95102382809447, 10.44339216021074 32.95102382809447))"
0000088,2020-12-16T05:13:47.000000Z,"POLYGON ((10.44339216021074 32.95102382809447, 10.44339216021074 32.97442175594617, 10.415579158871493 32.97442175594617, 10.415579158871493 32.95102382809447, 10.44339216021074 32.95102382809447))"
0000088,2020-06-19T05:13:31.000000Z,"POLYGON ((10.443287790696724 32.95102382809447, 10.443287790696724 32.97442175594617, 10.41557856921322 32.97442175594617, 10.41557856921322 32.95102382809447, 10.443287790696724 32.95102382809447))"
0000088,2020-09-17T05:14:18.000000Z,"POLYGON ((10.443287790696724 32.95102382809447, 10.443287790696724 32.97442175594617, 10.41557856921322 32.97442175594617, 10.41557856921322 32.95102382809447, 10.443287790696724 32.95102382809447))"
0000089,2020-03-11T04:56:59.000000Z,"POLYGON ((78.91526897786964 10.66584357573845, 78.91526897786964 10.68906818518062, 78.8917858338557 10.68906818518062, 78.8917858338557 10.66584357573845, 78.91526897786964 10.66584357573845))"
0000089,2020-12-09T12:57:51.000000Z,"POLYGON ((78.91549051696411 10.665713602061206, 78.91549051696411 10.689287453750627, 78.89156429476122 10.689287453750627, 78.89156429476122 10.665713602061206, 78.91549051696411 10.665713602061206))"
0000089,2020-03-02T00:32:39.000000Z,"POLYGON ((78.91549051696411 10.665713602061206, 78.91549051696411 10.689287453750627, 78.89156429476122 10.689287453750627, 78.89156429476122 10.665713602061206, 78.91549051696411 10.665713602061206))"
0000089,2020-09-10T00:32:31.000000Z,"POLYGON ((78.9154003984039 10.665713602061206, 78.9154003984039 10.689287453750627, 78.8915641244048 10.689287453750627, 78.8915641244048 10.665713602061206, 78.9154003984039 10.665713602061206))"
0000089,2020-12-11T05:02:11.000000Z,"POLYGON ((78.91526897786964 10.66584357573845, 78.91526897786964 10.68906818518062, 78.8917858338557 10.68906818518062, 78.8917858338557 10.66584357573845, 78.91526897786964 10.66584357573845))"
0000089,2020-08-28T04:56:59.000000Z,"POLYGON ((78.91526897786964 10.66584357573845, 78.91526897786964 10.68906818518062, 78.8917858338557 10.68906818518062, 78.8917858338557 10.66584357573845, 78.91526897786964 10.66584357573845))"
0000089,2020-06-09T04:56:59.000000Z,"POLYGON ((78.91526897786964 10.66584357573845, 78.91526897786964 10.68906818518062, 78.8917858338557 10.68906818518062, 78.8917858338557 10.66584357573845, 78.91526897786964 10.66584357573845))"
0000089,2020-06-06T00:32:25.000000Z,"POLYGON ((78.9154003984039 10.665713602061206, 78.9154003984039 10.689287453750627, 78.8915641244048 10.689287453750627, 78.8915641244048 10.665713602061206, 78.9154003984039 10.665713602061206))"
0000089,2020-02-15T04:59:01.000000Z,"POLYGON ((78.91526897786964 10.66584357573845, 78.91526897786964 10.68906818518062, 78.8917858338557 10.68906818518062, 78.8917858338557 10.66584357573845, 78.91526897786964 10.66584357573845))"
0000090,2020-08-26T18:29:21.000000Z,"POLYGON ((-117.94309361135032 33.986827704452196, -117.94309361135032 34.01005231434385, -117.9709284120543 34.01005231434385, -117.9709284120543 33.986827704452196, -117.94309361135032 33.986827704452196))"
0000090,2020-11-24T18:37:11.000000Z,"POLYGON ((-117.94309361135032 33.986827704452196, -117.94309361135032 34.01005231434385, -117.9709284120543 34.01005231434385, -117.9709284120543 33.986827704452196, -117.94309361135032 33.986827704452196))"
0000090,2020-02-13T18:34:49.000000Z,"POLYGON ((-117.94309361135032 33.986827704452196, -117.94309361135032 34.01005231434385, -117.9709284120543 34.01005231434385, -117.9709284120543 33.986827704452196, -117.94309361135032 33.986827704452196))"
0000090,2020-05-23T13:52:34.000000Z,"POLYGON ((-117.94293783730332 33.98669722911573, -117.94293783730332 34.01018278968032, -117.97119120643895 34.01018278968032, -117.97119120643895 33.98669722911573, -117.94293783730332 33.98669722911573))"
0000090,2020-02-23T13:51:43.000000Z,"POLYGON ((-117.94293783730332 33.98669722911573, -117.94293783730332 34.01018278968032, -117.97119120643895 34.01018278968032, -117.97119120643895 33.98669722911573, -117.94293783730332 33.98669722911573))"
0000090,2020-08-21T13:51:51.000000Z,"POLYGON ((-117.94293723606546 33.98669773077244, -117.94293723606546 34.0102715829181, -117.97108478733917 34.0102715829181, -117.97108478733917 33.98669773077244, -117.94293723606546 33.98669773077244))"
0000090,2020-11-25T13:51:52.000000Z,"POLYGON ((-117.94293723606546 33.98669722911573, -117.94293723606546 34.01018278968032, -117.97108478733917 34.01018278968032, -117.97108478733917 33.98669722911573, -117.94293723606546 33.98669722911573))"
0000090,2020-05-23T18:29:19.000000Z,"POLYGON ((-117.94309361135032 33.986827704452196, -117.94309361135032 34.01005231434385, -117.9709284120543 34.01005231434385, -117.9709284120543 33.986827704452196, -117.94309361135032 33.986827704452196))"
0000091,2020-10-05T01:24:40.000000Z,"POLYGON ((-111.6396249472701 33.45090850180143, -111.6396249472701 33.47448235393439, -111.66770245859352 33.47448235393439, -111.66770245859352 33.45090850180143, -111.6396249472701 33.45090850180143))"
0000091,2020-07-01T01:24:35.000000Z,"POLYGON ((-111.63951879372885 33.45090850180143, -111.63951879372885 33.47448235393439, -111.66770225792521 33.47448235393439, -111.66770225792521 33.45090850180143, -111.63951879372885 33.45090850180143))"
0000091,2020-01-03T18:17:41.000000Z,"POLYGON ((-111.64038792312128 33.45103847548112, -111.64038792312128 33.47426308536026, -111.6674481333098 33.47426308536026, -111.6674481333098 33.45103847548112, -111.64038792312128 33.45103847548112))"
